noncomm,trial,strategy,semantic_validity,auto_coverage,info_retention
0.5,4,crdt_pure,1.0,0.5,0.6818840579710145
0.5,4,crdt_lww,1.0,1.0,0.6623188405797101
0.5,4,leader,1.0,1.0,0.9710144927536232
0.5,4,ranked_pairs,1.0,1.0,0.7123188405797101
0.5,5,lww,1.0,1.0,0.644927536231884
0.5,5,vc,0.6,0.75,0.6840579710144927
0.5,5,crdt_pure,0.8,0.75,0.7231884057971014
0.5,5,crdt_lww,1.0,1.0,0.644927536231884
0.5,5,leader,1.0,1.0,0.938768115942029
0.5,5,ranked_pairs,0.8,1.0,0.7702898550724637
0.5,6,lww,1.0,1.0,0.7463768115942029
0.5,6,vc,1.0,0.7916666666666666,0.6949275362318841
0.5,6,crdt_pure,0.8,0.7916666666666666,0.736231884057971
0.5,6,crdt_lww,1.0,1.0,0.7463768115942029
0.5,6,leader,1.0,1.0,0.9398550724637681
0.5,6,ranked_pairs,1.0,1.0,0.7717391304347826
0.5,7,lww,0.8571428571428571,1.0,0.7003623188405796
0.5,7,vc,0.8571428571428571,0.5833333333333333,0.6771739130434782
0.5,7,crdt_pure,0.8571428571428571,0.5833333333333334,0.7090579710144927
0.5,7,crdt_lww,0.8571428571428571,1.0,0.7003623188405796
0.5,7,leader,1.0,1.0,0.9757246376811595
0.5,7,ranked_pairs,1.0,1.0,0.7547101449275362
0.5,8,lww,0.75,1.0,0.7036231884057971
0.5,8,vc,1.0,0.75,0.6615942028985506
0.5,8,crdt_pure,0.75,0.75,0.7384057971014493
0.5,8,crdt_lww,0.75,1.0,0.7036231884057971
0.5,8,leader,1.0,1.0,0.9775362318840579
0.5,8,ranked_pairs,0.75,1.0,0.7644927536231885
0.5,9,lww,0.4,1.0,0.6431159420289856
0.5,9,vc,0.6,0.5416666666666667,0.5445652173913044
0.5,9,crdt_pure,0.6,0.5416666666666666,0.6894927536231884
0.5,9,crdt_lww,0.4,1.0,0.6431159420289856
0.5,9,leader,1.0,1.0,0.9134057971014493
0.5,9,ranked_pairs,0.4,1.0,0.7358695652173913
0.5,10,lww,0.6666666666666666,1.0,0.7329710144927537
0.5,10,vc,0.6666666666666666,0.625,0.6815217391304348
0.5,10,crdt_pure,0.6666666666666666,0.625,0.7351449275362318
0.5,10,crdt_lww,0.6666666666666666,1.0,0.7329710144927537
0.5,10,leader,1.0,1.0,0.9409420289855073
0.5,10,ranked_pairs,0.6666666666666666,1.0,0.7757246376811594
0.5,11,lww,0.875,1.0,0.7155797101449275
0.5,11,vc,0.75,0.5416666666666667,0.6909420289855073
0.5,11,crdt_pure,0.875,0.5416666666666666,0.7105072463768116
0.5,11,crdt_lww,0.875,1.0,0.7155797101449275
0.5,11,leader,1.0,1.0,0.9550724637681159
0.5,11,ranked_pairs,0.875,1.0,0.7692028985507247
0.5,12,lww,0.8571428571428571,1.0,0.6579710144927536
0.5,12,vc,1.0,0.75,0.6695652173913044
0.5,12,crdt_pure,1.0,0.75,0.7355072463768115
0.5,12,crdt_lww,0.8571428571428571,1.0,0.6579710144927536
0.5,12,leader,1.0,1.0,0.9097826086956522
0.5,12,ranked_pairs,1.0,1.0,0.7659420289855072
0.5,13,lww,0.5,1.0,0.6952898550724638
0.5,13,vc,0.25,0.41666666666666663,0.6684782608695652
0.5,13,crdt_pure,0.5,0.4166666666666667,0.6967391304347825
0.5,13,crdt_lww,0.5,1.0,0.6952898550724638
0.5,13,leader,1.0,1.0,0.9757246376811595
0.5,13,ranked_pairs,0.25,1.0,0.7344202898550725
0.5,14,lww,0.8,1.0,0.7271739130434782
0.5,14,vc,1.0,0.5,0.6192028985507246
0.5,14,crdt_pure,1.0,0.5,0.7206521739130435
0.5,14,crdt_lww,0.8,1.0,0.7271739130434782
0.5,14,leader,1.0,1.0,0.9742753623188406
0.5,14,ranked_pairs,0.8,1.0,0.7670289855072464
0.6,0,lww,1.0,1.0,0.6807971014492753
0.6,0,vc,0.6666666666666666,0.6666666666666667,0.643840579710145
0.6,0,crdt_pure,1.0,0.6666666666666666,0.7278985507246376
0.6,0,crdt_lww,1.0,1.0,0.6807971014492753
0.6,0,leader,1.0,1.0,0.9510869565217391
0.6,0,ranked_pairs,1.0,1.0,0.7634057971014493
0.6,1,lww,0.625,1.0,0.6460144927536232
0.6,1,vc,0.75,0.41666666666666663,0.6155797101449275
0.6,1,crdt_pure,0.875,0.4166666666666667,0.7329710144927537
0.6,1,crdt_lww,0.625,1.0,0.6460144927536232
0.6,1,leader,1.0,1.0,0.9760869565217392
0.6,1,ranked_pairs,0.75,1.0,0.7648550724637682
0.6,2,lww,0.875,1.0,0.6177536231884058
0.6,2,vc,0.625,0.45833333333333337,0.606159420289855
0.6,2,crdt_pure,0.875,0.4583333333333333,0.7039855072463768
0.6,2,crdt_lww,0.875,1.0,0.6177536231884058
0.6,2,leader,1.0,1.0,0.941304347826087
0.6,2,ranked_pairs,0.875,1.0,0.7489130434782609
0.6,3,lww,1.0,1.0,0.6648550724637681
0.6,3,vc,1.0,0.5416666666666667,0.6192028985507246
0.6,3,crdt_pure,1.0,0.5416666666666666,0.702536231884058
0.6,3,crdt_lww,1.0,1.0,0.6648550724637681
0.6,3,leader,1.0,1.0,0.9311594202898551
0.6,3,ranked_pairs,1.0,1.0,0.7518115942028986
0.6,4,lww,0.8333333333333334,1.0,0.683695652173913
0.6,4,vc,0.6666666666666666,0.41666666666666663,0.6583333333333333
0.6,4,crdt_pure,0.5,0.4166666666666667,0.7163043478260869
0.6,4,crdt_lww,0.8333333333333334,1.0,0.683695652173913
0.6,4,leader,1.0,1.0,0.980072463768116
0.6,4,ranked_pairs,0.6666666666666666,1.0,0.775
0.6,5,lww,0.8,1.0,0.5985507246376811
0.6,5,vc,0.6,0.625,0.6123188405797102
0.6,5,crdt_pure,0.8,0.625,0.653623188405797
0.6,5,crdt_lww,0.8,1.0,0.5985507246376811
0.6,5,leader,0.75,1.0,0.9202898550724637
0.6,5,ranked_pairs,0.8,1.0,0.7231884057971014
0.6,6,lww,0.4444444444444444,1.0,0.6663043478260869
0.6,6,vc,0.4444444444444444,0.45833333333333337,0.6431159420289856
0.6,6,crdt_pure,0.4444444444444444,0.4583333333333333,0.692391304347826
0.6,6,crdt_lww,0.4444444444444444,1.0,0.6663043478260869
0.6,6,leader,0.6,1.0,0.946376811594203
0.6,6,ranked_pairs,0.6666666666666666,1.0,0.7764492753623189
0.6,7,lww,0.75,1.0,0.6739130434782609
0.6,7,vc,0.75,0.5833333333333333,0.6478260869565218
0.6,7,crdt_pure,0.75,0.5833333333333334,0.6855072463768116
0.6,7,crdt_lww,0.75,1.0,0.6739130434782609
0.6,7,leader,1.0,1.0,0.9771739130434782
0.6,7,ranked_pairs,0.75,1.0,0.7471014492753623
0.6,8,lww,0.4,1.0,0.5532608695652175
0.6,8,vc,0.8,0.5416666666666667,0.6358695652173914
0.6,8,crdt_pure,0.8,0.5416666666666666,0.6778985507246377
0.6,8,crdt_lww,0.4,1.0,0.5532608695652175
0.6,8,leader,1.0,1.0,0.9583333333333334
0.6,8,ranked_pairs,0.8,1.0,0.7496376811594203
0.6,9,lww,0.5,1.0,0.6257246376811594
0.6,9,vc,0.25,0.45833333333333337,0.5945652173913043
0.6,9,crdt_pure,0.875,0.4583333333333333,0.6641304347826087
0.6,9,crdt_lww,0.5,1.0,0.6257246376811594
0.6,9,leader,0.0,1.0,0.9713768115942029
0.6,9,ranked_pairs,0.75,1.0,0.7423913043478261
0.6,10,lww,1.0,1.0,0.7014492753623188
0.6,10,vc,1.0,0.7083333333333333,0.5753623188405796
0.6,10,crdt_pure,1.0,0.7083333333333334,0.7166666666666667
0.6,10,crdt_lww,1.0,1.0,0.7014492753623188
0.6,10,leader,1.0,1.0,0.9347826086956522
0.6,10,ranked_pairs,1.0,1.0,0.7695652173913043
0.6,11,lww,0.75,1.0,0.6644927536231884
0.6,11,vc,1.0,0.625,0.5992753623188406
0.6,11,crdt_pure,1.0,0.625,0.7326086956521739
0.6,11,crdt_lww,0.75,1.0,0.6644927536231884
0.6,11,leader,1.0,1.0,0.9634057971014492
0.6,11,ranked_pairs,0.75,1.0,0.7579710144927536
0.6,12,lww,1.0,1.0,0.675
0.6,12,vc,0.75,0.45833333333333337,0.5989130434782608
0.6,12,crdt_pure,1.0,0.4583333333333333,0.7170289855072464
0.6,12,crdt_lww,1.0,1.0,0.675
0.6,12,leader,1.0,1.0,0.9677536231884059
0.6,12,ranked_pairs,1.0,1.0,0.7510869565217391
0.6,13,lww,0.75,1.0,0.6586956521739131
0.6,13,vc,0.75,0.6666666666666667,0.6246376811594203
0.6,13,crdt_pure,0.75,0.6666666666666666,0.6760869565217391
0.6,13,crdt_lww,0.75,1.0,0.6586956521739131
0.6,13,leader,0.0,1.0,0.8916666666666666
0.6,13,ranked_pairs,0.75,1.0,0.7275362318840579
0.6,14,lww,1.0,1.0,0.5913043478260869
0.6,14,vc,0.8,0.33333333333333337,0.5789855072463768
0.6,14,crdt_pure,0.8,0.3333333333333333,0.6681159420289855
0.6,14,crdt_lww,1.0,1.0,0.5913043478260869
0.6,14,leader,1.0,1.0,0.9452898550724638
0.6,14,ranked_pairs,0.8,1.0,0.7536231884057971
0.7,0,lww,0.5833333333333334,1.0,0.6507246376811594
0.7,0,vc,0.75,0.41666666666666663,0.6239130434782609
0.7,0,crdt_pure,0.75,0.4166666666666667,0.6985507246376812
0.7,0,crdt_lww,0.5833333333333334,1.0,0.6507246376811594
0.7,0,leader,1.0,1.0,0.9373188405797102
0.7,0,ranked_pairs,0.75,1.0,0.7601449275362319
0.7,1,lww,0.75,1.0,0.6728260869565217
0.7,1,vc,0.875,0.375,0.6989130434782609
0.7,1,crdt_pure,1.0,0.375,0.7423913043478261
0.7,1,crdt_lww,0.75,1.0,0.6728260869565217
0.7,1,leader,1.0,1.0,0.9735507246376811
0.7,1,ranked_pairs,1.0,1.0,0.7778985507246376
0.7,2,lww,0.7,1.0,0.633695652173913
0.7,2,vc,0.6,0.29166666666666663,0.6554347826086957
0.7,2,crdt_pure,0.7,0.2916666666666667,0.6800724637681159
0.7,2,crdt_lww,0.7,1.0,0.633695652173913
0.7,2,leader,1.0,1.0,0.9778985507246377
0.7,2,ranked_pairs,0.9,1.0,0.7713768115942029
0.7,3,lww,0.7777777777777778,1.0,0.6355072463768117
0.7,3,vc,0.7777777777777778,0.25,0.6340579710144927
0.7,3,crdt_pure,0.7777777777777778,0.25,0.6478260869565218
0.7,3,crdt_lww,0.7777777777777778,1.0,0.6355072463768117
0.7,3,leader,0.75,1.0,0.8873188405797101
0.7,3,ranked_pairs,0.7777777777777778,1.0,0.7101449275362319
0.7,4,lww,0.8181818181818182,1.0,0.6833333333333333
0.7,4,vc,0.9090909090909091,0.29166666666666663,0.6876811594202898
0.7,4,crdt_pure,0.9090909090909091,0.2916666666666667,0.6804347826086956
0.7,4,crdt_lww,0.8181818181818182,1.0,0.6833333333333333
0.7,4,leader,0.8333333333333334,1.0,0.9
0.7,4,ranked_pairs,0.9090909090909091,1.0,0.7485507246376812
0.7,5,lww,0.7,1.0,0.6597826086956522
0.7,5,vc,0.8,0.375,0.6728260869565217
0.7,5,crdt_pure,0.7,0.375,0.7105072463768116
0.7,5,crdt_lww,0.7,1.0,0.6597826086956522
0.7,5,leader,0.75,1.0,0.9206521739130434
0.7,5,ranked_pairs,0.9,1.0,0.7532608695652174
0.7,6,lww,0.7,1.0,0.6873188405797102
0.7,6,vc,0.5,0.25,0.5648550724637681
0.7,6,crdt_pure,0.6,0.25,0.7083333333333333
0.7,6,crdt_lww,0.7,1.0,0.6873188405797102
0.7,6,leader,1.0,1.0,0.9181159420289855
0.7,6,ranked_pairs,0.5,1.0,0.7576086956521739
0.7,7,lww,0.7777777777777778,1.0,0.6471014492753624
0.7,7,vc,0.7777777777777778,0.5833333333333333,0.7072463768115942
0.7,7,crdt_pure,1.0,0.5833333333333334,0.7275362318840579
0.7,7,crdt_lww,0.7777777777777778,1.0,0.6471014492753624
0.7,7,leader,0.75,1.0,0.9561594202898551
0.7,7,ranked_pairs,1.0,1.0,0.7884057971014493
0.7,8,lww,0.6,1.0,0.6039855072463768
0.7,8,vc,0.7,0.375,0.6431159420289856
0.7,8,crdt_pure,0.7,0.375,0.7221014492753624
0.7,8,crdt_lww,0.6,1.0,0.6039855072463768
0.7,8,leader,0.5,1.0,0.9778985507246377
0.7,8,ranked_pairs,0.7,1.0,0.7597826086956522
0.7,9,lww,0.9090909090909091,1.0,0.6583333333333333
0.7,9,vc,0.9090909090909091,0.45833333333333337,0.6119565217391305
0.7,9,crdt_pure,0.8181818181818182,0.4583333333333333,0.7083333333333333
0.7,9,crdt_lww,0.9090909090909091,1.0,0.6583333333333333
0.7,9,leader,1.0,1.0,0.975
0.7,9,ranked_pairs,0.9090909090909091,1.0,0.7590579710144928
0.7,10,lww,0.3333333333333333,1.0,0.6956521739130435
0.7,10,vc,0.6666666666666666,0.33333333333333337,0.6333333333333333
0.7,10,crdt_pure,0.4444444444444444,0.3333333333333333,0.6833333333333333
0.7,10,crdt_lww,0.3333333333333333,1.0,0.6956521739130435
0.7,10,leader,0.75,1.0,0.9760869565217392
0.7,10,ranked_pairs,0.6666666666666666,1.0,0.7420289855072464
0.7,11,lww,0.875,1.0,0.6880434782608695
0.7,11,vc,0.75,0.5416666666666667,0.6967391304347825
0.7,11,crdt_pure,0.875,0.5416666666666666,0.7047101449275363
0.7,11,crdt_lww,0.875,1.0,0.6880434782608695
0.7,11,leader,1.0,1.0,0.961231884057971
0.7,11,ranked_pairs,0.875,1.0,0.7858695652173913
0.7,12,lww,0.5555555555555556,1.0,0.6786231884057972
0.7,12,vc,0.5555555555555556,0.375,0.625
0.7,12,crdt_pure,0.5555555555555556,0.375,0.6880434782608695
0.7,12,crdt_lww,0.5555555555555556,1.0,0.6786231884057972
0.7,12,leader,1.0,1.0,0.9847826086956522
0.7,12,ranked_pairs,0.6666666666666666,1.0,0.7503623188405797
0.7,13,lww,0.7777777777777778,1.0,0.5884057971014494
0.7,13,vc,0.6666666666666666,0.375,0.5891304347826087
0.7,13,crdt_pure,0.7777777777777778,0.375,0.6246376811594203
0.7,13,crdt_lww,0.7777777777777778,1.0,0.5884057971014494
0.7,13,leader,0.6,1.0,0.9192028985507247
0.7,13,ranked_pairs,0.5555555555555556,1.0,0.7246376811594203
0.7,14,lww,0.8,1.0,0.6938405797101449
0.7,14,vc,0.6,0.33333333333333337,0.6003623188405798
0.7,14,crdt_pure,0.7,0.3333333333333333,0.7329710144927537
0.7,14,crdt_lww,0.8,1.0,0.6938405797101449
0.7,14,leader,1.0,1.0,0.9155797101449276
0.7,14,ranked_pairs,0.7,1.0,0.7641304347826087
0.8,0,lww,0.75,1.0,0.7090579710144927
0.8,0,vc,0.75,0.20833333333333337,0.6315217391304349
0.8,0,crdt_pure,0.75,0.20833333333333334,0.7626811594202898
0.8,0,crdt_lww,0.75,1.0,0.7090579710144927
0.8,0,leader,0.6666666666666666,1.0,0.9442028985507246
0.8,0,ranked_pairs,0.75,1.0,0.807608695652174
0.8,1,lww,0.375,1.0,0.6601449275362319
0.8,1,vc,0.5,0.41666666666666663,0.6746376811594204
0.8,1,crdt_pure,0.375,0.4166666666666667,0.6804347826086956
0.8,1,crdt_lww,0.375,1.0,0.6601449275362319
0.8,1,leader,0.6666666666666666,1.0,0.9706521739130435
0.8,1,ranked_pairs,0.625,1.0,0.7572463768115942
0.8,2,lww,0.5,1.0,0.5898550724637681
0.8,2,vc,0.6666666666666666,0.25,0.6086956521739131
0.8,2,crdt_pure,0.5833333333333334,0.25,0.7028985507246377
0.8,2,crdt_lww,0.5,1.0,0.5898550724637681
0.8,2,leader,0.6666666666666666,1.0,0.9641304347826087
0.8,2,ranked_pairs,0.75,1.0,0.7471014492753623
0.8,3,lww,0.6,1.0,0.6376811594202898
0.8,3,vc,0.6,0.08333333333333337,0.6514492753623189
0.8,3,crdt_pure,0.8,0.08333333333333333,0.6818840579710145
0.8,3,crdt_lww,0.6,1.0,0.6376811594202898
0.8,3,leader,1.0,1.0,0.9351449275362319
0.8,3,ranked_pairs,0.8,1.0,0.7471014492753623
0.8,4,lww,0.625,1.0,0.7047101449275363
0.8,4,vc,0.625,0.33333333333333337,0.6547101449275362
0.8,4,crdt_pure,0.625,0.3333333333333333,0.7322463768115942
0.8,4,crdt_lww,0.625,1.0,0.7047101449275363
0.8,4,leader,0.6666666666666666,1.0,0.9760869565217392
0.8,4,ranked_pairs,0.75,1.0,0.7692028985507247
0.8,5,lww,0.6923076923076923,1.0,0.6688405797101449
0.8,5,vc,0.7692307692307693,0.41666666666666663,0.5985507246376811
0.8,5,crdt_pure,0.6923076923076923,0.4166666666666667,0.7057971014492754
0.8,5,crdt_lww,0.6923076923076923,1.0,0.6688405797101449
0.8,5,leader,1.0,1.0,0.9717391304347827
0.8,5,ranked_pairs,0.7692307692307693,1.0,0.7623188405797101
0.8,6,lww,0.5833333333333334,1.0,0.6047101449275363
0.8,6,vc,0.6666666666666666,0.375,0.6242753623188406
0.8,6,crdt_pure,0.5833333333333334,0.375,0.6452898550724637
0.8,6,crdt_lww,0.5833333333333334,1.0,0.6047101449275363
0.8,6,leader,1.0,1.0,0.9528985507246377
0.8,6,ranked_pairs,0.6666666666666666,1.0,0.7177536231884059
0.8,7,lww,0.8888888888888888,1.0,0.6173913043478261
0.8,7,vc,0.8888888888888888,0.16666666666666663,0.5688405797101449
0.8,7,crdt_pure,0.8888888888888888,0.16666666666666666,0.7021739130434783
0.8,7,crdt_lww,0.8888888888888888,1.0,0.6173913043478261
0.8,7,leader,1.0,1.0,0.9083333333333333
0.8,7,ranked_pairs,0.8888888888888888,1.0,0.7326086956521739
0.8,8,lww,0.5714285714285714,1.0,0.6851449275362319
0.8,8,vc,0.7142857142857143,0.33333333333333337,0.7242753623188406
0.8,8,crdt_pure,0.5714285714285714,0.3333333333333333,0.7307971014492753
0.8,8,crdt_lww,0.5714285714285714,1.0,0.6851449275362319
0.8,8,leader,1.0,1.0,0.9706521739130435
0.8,8,ranked_pairs,0.7142857142857143,1.0,0.7807971014492754
0.8,9,lww,0.8181818181818182,1.0,0.6865942028985508
0.8,9,vc,0.7272727272727273,0.25,0.7141304347826087
0.8,9,crdt_pure,0.7272727272727273,0.25,0.7184782608695652
0.8,9,crdt_lww,0.8181818181818182,1.0,0.6865942028985508
0.8,9,leader,1.0,1.0,0.9355072463768116
0.8,9,ranked_pairs,0.7272727272727273,1.0,0.7786231884057971
0.8,10,lww,0.6363636363636364,1.0,0.6097826086956522
0.8,10,vc,0.8181818181818182,0.25,0.683695652173913
0.8,10,crdt_pure,0.8181818181818182,0.25,0.6880434782608695
0.8,10,crdt_lww,0.6363636363636364,1.0,0.6097826086956522
0.8,10,leader,1.0,1.0,0.961231884057971
0.8,10,ranked_pairs,0.8181818181818182,1.0,0.7518115942028986
0.8,11,lww,0.7142857142857143,1.0,0.6434782608695653
0.8,11,vc,0.5714285714285714,0.33333333333333337,0.6036231884057971
0.8,11,crdt_pure,0.8571428571428571,0.3333333333333333,0.6579710144927536
0.8,11,crdt_lww,0.7142857142857143,1.0,0.6434782608695653
0.8,11,leader,1.0,1.0,0.9539855072463768
0.8,11,ranked_pairs,1.0,1.0,0.7268115942028985
0.8,12,lww,0.7,1.0,0.6047101449275363
0.8,12,vc,0.7,0.375,0.6496376811594202
0.8,12,crdt_pure,0.8,0.375,0.6547101449275362
0.8,12,crdt_lww,0.7,1.0,0.6047101449275363
0.8,12,leader,0.6666666666666666,1.0,0.9594202898550724
0.8,12,ranked_pairs,0.7,1.0,0.7286231884057971
0.8,13,lww,0.7272727272727273,1.0,0.5876811594202899
0.8,13,vc,0.8181818181818182,0.20833333333333337,0.6623188405797101
0.8,13,crdt_pure,0.8181818181818182,0.20833333333333334,0.682608695652174
0.8,13,crdt_lww,0.7272727272727273,1.0,0.5876811594202899
0.8,13,leader,0.7142857142857143,1.0,0.9394927536231884
0.8,13,ranked_pairs,0.7272727272727273,1.0,0.7485507246376812
0.8,14,lww,0.6666666666666666,1.0,0.7289855072463768
0.8,14,vc,0.5555555555555556,0.16666666666666663,0.6739130434782609
0.8,14,crdt_pure,0.7777777777777778,0.16666666666666666,0.722463768115942
0.8,14,crdt_lww,0.6666666666666666,1.0,0.7289855072463768
0.8,14,leader,0.75,1.0,0.9163043478260869
0.8,14,ranked_pairs,0.7777777777777778,1.0,0.7652173913043478
0.9,0,lww,0.7142857142857143,1.0,0.6797101449275362
0.9,0,vc,0.6428571428571429,0.08333333333333337,0.6485507246376812
0.9,0,crdt_pure,0.7142857142857143,0.08333333333333333,0.7130434782608696
0.9,0,crdt_lww,0.7142857142857143,1.0,0.6797101449275362
0.9,0,leader,0.8571428571428571,1.0,0.9840579710144928
0.9,0,ranked_pairs,0.7142857142857143,1.0,0.7608695652173914
0.9,1,lww,0.5,1.0,0.7253623188405798
0.9,1,vc,0.6,0.125,0.6971014492753623
0.9,1,crdt_pure,0.5,0.125,0.7260869565217392
0.9,1,crdt_lww,0.5,1.0,0.7253623188405798
0.9,1,leader,0.6,1.0,0.9431159420289855
0.9,1,ranked_pairs,0.6,1.0,0.7601449275362319
0.9,2,lww,0.7777777777777778,1.0,0.6608695652173913
0.9,2,vc,0.6666666666666666,0.20833333333333337,0.5818840579710145
0.9,2,crdt_pure,0.7777777777777778,0.20833333333333334,0.6623188405797101
0.9,2,crdt_lww,0.7777777777777778,1.0,0.6608695652173913
0.9,2,leader,0.75,1.0,0.9485507246376812
0.9,2,ranked_pairs,0.6666666666666666,1.0,0.7449275362318841
0.9,3,lww,0.7,1.0,0.6898550724637681
0.9,3,vc,0.6,0.125,0.6115942028985507
0.9,3,crdt_pure,0.9,0.125,0.6971014492753623
0.9,3,crdt_lww,0.7,1.0,0.6898550724637681
0.9,3,leader,1.0,1.0,0.9489130434782609
0.9,3,ranked_pairs,0.9,1.0,0.7405797101449275
0.9,4,lww,0.6923076923076923,1.0,0.6521739130434783
0.9,4,vc,0.6923076923076923,0.125,0.655072463768116
0.9,4,crdt_pure,0.6923076923076923,0.125,0.6673913043478261
0.9,4,crdt_lww,0.6923076923076923,1.0,0.6521739130434783
0.9,4,leader,0.8,1.0,0.9557971014492753
0.9,4,ranked_pairs,0.6923076923076923,1.0,0.7427536231884058
0.9,5,lww,0.625,1.0,0.6851449275362319
0.9,5,vc,0.75,0.25,0.6489130434782608
0.9,5,crdt_pure,0.625,0.25,0.6699275362318841
0.9,5,crdt_lww,0.625,1.0,0.6851449275362319
0.9,5,leader,1.0,1.0,0.9442028985507246
0.9,5,ranked_pairs,0.875,1.0,0.719927536231884
0.9,6,lww,0.5,1.0,0.575
0.9,6,vc,0.5,0.20833333333333337,0.5931159420289855
0.9,6,crdt_pure,0.75,0.20833333333333334,0.7177536231884059
0.9,6,crdt_lww,0.5,1.0,0.575
0.9,6,leader,0.8571428571428571,1.0,0.9398550724637681
0.9,6,ranked_pairs,0.75,1.0,0.7496376811594203
0.9,7,lww,0.46153846153846156,1.0,0.5913043478260869
0.9,7,vc,0.6153846153846154,0.16666666666666663,0.7
0.9,7,crdt_pure,0.5384615384615384,0.16666666666666666,0.6840579710144927
0.9,7,crdt_lww,0.46153846153846156,1.0,0.5913043478260869
0.9,7,leader,0.8,1.0,0.9253623188405797
0.9,7,ranked_pairs,0.6923076923076923,1.0,0.7521739130434782
0.9,8,lww,0.7272727272727273,1.0,0.6887681159420289
0.9,8,vc,0.7272727272727273,0.125,0.6344202898550725
0.9,8,crdt_pure,0.7272727272727273,0.125,0.702536231884058
0.9,8,crdt_lww,0.7272727272727273,1.0,0.6887681159420289
0.9,8,leader,0.75,1.0,0.9163043478260869
0.9,8,ranked_pairs,0.7272727272727273,1.0,0.7394927536231883
0.9,9,lww,0.625,1.0,0.6376811594202898
0.9,9,vc,0.75,0.25,0.6297101449275362
0.9,9,crdt_pure,0.75,0.25,0.7217391304347827
0.9,9,crdt_lww,0.625,1.0,0.6376811594202898
0.9,9,leader,1.0,1.0,0.9623188405797102
0.9,9,ranked_pairs,0.75,1.0,0.7565217391304347
0.9,10,lww,0.5,1.0,0.6177536231884058
0.9,10,vc,0.7,0.125,0.5880434782608696
0.9,10,crdt_pure,0.5,0.125,0.6554347826086957
0.9,10,crdt_lww,0.5,1.0,0.6177536231884058
0.9,10,leader,1.0,1.0,0.9760869565217392
0.9,10,ranked_pairs,0.6,1.0,0.7307971014492753
0.9,11,lww,0.5,1.0,0.6221014492753623
0.9,11,vc,0.6666666666666666,0.08333333333333337,0.6286231884057971
0.9,11,crdt_pure,0.6666666666666666,0.08333333333333333,0.661231884057971
0.9,11,crdt_lww,0.5,1.0,0.6221014492753623
0.9,11,leader,0.5,1.0,0.9278985507246377
0.9,11,ranked_pairs,0.75,1.0,0.7489130434782609
0.9,12,lww,0.7272727272727273,1.0,0.7181159420289855
0.9,12,vc,0.6363636363636364,0.08333333333333337,0.7050724637681159
0.9,12,crdt_pure,0.7272727272727273,0.08333333333333333,0.7376811594202899
0.9,12,crdt_lww,0.7272727272727273,1.0,0.7181159420289855
0.9,12,leader,0.7142857142857143,1.0,0.9177536231884058
0.9,12,ranked_pairs,0.7272727272727273,1.0,0.7768115942028986
0.9,13,lww,0.6428571428571429,1.0,0.6032608695652174
0.9,13,vc,0.5,0.125,0.6423913043478261
0.9,13,crdt_pure,0.7142857142857143,0.125,0.6728260869565217
0.9,13,crdt_lww,0.6428571428571429,1.0,0.6032608695652174
0.9,13,leader,0.6666666666666666,1.0,0.947463768115942
0.9,13,ranked_pairs,0.6428571428571429,1.0,0.725
0.9,14,lww,0.5555555555555556,1.0,0.6358695652173914
0.9,14,vc,0.6666666666666666,0.20833333333333337,0.6394927536231885
0.9,14,crdt_pure,0.7777777777777778,0.20833333333333334,0.6807971014492753
0.9,14,crdt_lww,0.5555555555555556,1.0,0.6358695652173914
0.9,14,leader,0.75,1.0,0.9568840579710145
0.9,14,ranked_pairs,0.7777777777777778,1.0,0.7286231884057971
1.0,0,lww,0.5,1.0,0.6260869565217391
1.0,0,vc,0.6428571428571429,0.0,0.6239130434782609
1.0,0,crdt_pure,0.5714285714285714,0.0,0.7173913043478262
1.0,0,crdt_lww,0.5,1.0,0.6260869565217391
1.0,0,leader,0.8333333333333334,1.0,0.9586956521739131
1.0,0,ranked_pairs,0.7142857142857143,1.0,0.7449275362318841
1.0,1,lww,0.7857142857142857,1.0,0.605072463768116
1.0,1,vc,0.7857142857142857,0.08333333333333337,0.682608695652174
1.0,1,crdt_pure,0.7857142857142857,0.08333333333333333,0.7101449275362319
1.0,1,crdt_lww,0.7857142857142857,1.0,0.605072463768116
1.0,1,leader,0.875,1.0,0.9228260869565217
1.0,1,ranked_pairs,0.8571428571428571,1.0,0.7659420289855072
1.0,2,lww,0.6923076923076923,1.0,0.675
1.0,2,vc,0.6153846153846154,0.08333333333333337,0.6655797101449276
1.0,2,crdt_pure,0.6923076923076923,0.08333333333333333,0.6960144927536231
1.0,2,crdt_lww,0.6923076923076923,1.0,0.675
1.0,2,leader,1.0,1.0,0.9826086956521739
1.0,2,ranked_pairs,0.6153846153846154,1.0,0.7409420289855073
1.0,3,lww,0.6363636363636364,1.0,0.6547101449275362
1.0,3,vc,0.5454545454545454,0.08333333333333337,0.675
1.0,3,crdt_pure,0.7272727272727273,0.08333333333333333,0.7068840579710145
1.0,3,crdt_lww,0.6363636363636364,1.0,0.6547101449275362
1.0,3,leader,1.0,1.0,0.9775362318840579
1.0,3,ranked_pairs,0.6363636363636364,1.0,0.7336956521739131
1.0,4,lww,0.45454545454545453,1.0,0.6967391304347825
1.0,4,vc,0.6363636363636364,0.04166666666666663,0.6742753623188406
1.0,4,crdt_pure,0.5454545454545454,0.041666666666666664,0.7170289855072464
